review_id,customer_id,product_id,review_text,star_rating,review_date,verified_purchase
REV01810,CUST01790,PROD0097,Best quality I've seen. Very happy.,5,2023-11-21,Yes
REV01811,CUST04346,PROD0061,Very poor quality. Regret buying.,1,2024-12-17,Yes
REV01812,CUST00073,PROD0015,Incredible value. Very satisfied customer.,4,2023-06-01,No
REV01813,CUST02835,PROD0058,Love it! Great value for money.,5,2025-10-13,Yes
REV01814,CUST01998,PROD0006,Incredible value. Very satisfied customer.,5,2025-03-13,Yes
REV01815,CUST02630,PROD0049,Absolutely worth it. Very pleased.,4,2024-04-05,No
REV01816,CUST00929,PROD0050,Excellent product. Very happy with this purchase.,5,2024-10-28,Yes
REV01817,CUST04426,PROD0093,Terrible. Returned immediately.,2,2023-12-21,Yes
REV01818,CUST00203,PROD0067,Perfect in every way. Thrilled!,5,2023-06-29,Yes
REV01819,CUST03072,PROD0066,Broke within days. Very upset.,2,2024-04-18,Yes
REV01820,CUST04168,PROD0058,Dreadful product. Total waste.,2,2025-04-14,Yes
REV01821,CUST00360,PROD0038,Remarkable quality for the price.,4,2024-12-28,No
REV01822,CUST01578,PROD0042,Top quality product. Very pleased.,5,2024-11-23,Yes
REV01823,CUST00675,PROD0013,Amazing quality. Will definitely buy again.,4,2025-08-27,Yes
REV01824,CUST04408,PROD0069,Absolutely love this product! Exceeded all my expectations.,5,2024-10-01,Yes
REV01825,CUST00537,PROD0027,Incredible value. Very satisfied customer.,4,2024-05-31,Yes
REV01826,CUST01747,PROD0088,Great product! Would recommend to everyone.,5,2023-04-27,Yes
REV01827,CUST00852,PROD0027,Excellent! Much better than expected.,4,2023-06-11,Yes
REV01828,CUST03566,PROD0083,Useless product. Don't waste money.,1,2025-04-18,Yes
REV01829,CUST00591,PROD0096,Incredible value. Very satisfied customer.,5,2024-03-22,Yes
REV01830,CUST01260,PROD0004,Mediocre. Could be better.,3,2024-04-08,Yes
REV01831,CUST02718,PROD0005,Terrible product. Broke after one use.,2,2024-01-30,Yes
REV01832,CUST00601,PROD0007,It's fine. Gets the job done.,3,2025-01-19,Yes
REV01833,CUST02064,PROD0072,Outstanding quality and fast shipping. Very satisfied.,5,2023-08-02,Yes
REV01834,CUST04711,PROD0030,Absolutely worth it. Very pleased.,4,2024-01-04,No
REV01835,CUST02119,PROD0053,Wonderful product. Highly satisfied.,4,2023-05-13,Yes
REV01836,CUST03696,PROD0081,Wonderful product. Highly satisfied.,4,2024-01-08,No
REV01837,CUST03548,PROD0041,Absolutely love this product! Exceeded all my expectations.,4,2025-04-11,Yes
REV01838,CUST03191,PROD0087,Horrible experience. Item arrived damaged.,2,2024-11-18,No
REV01839,CUST04382,PROD0001,Not bad but not great either.,3,2023-01-16,Yes
REV01840,CUST00519,PROD0097,Poor design. Doesn't work properly.,2,2024-05-28,Yes
REV01841,CUST04798,PROD0006,Flawless product. Highly recommend!,4,2023-06-30,Yes
REV01842,CUST00595,PROD0046,Absolutely worth it. Very pleased.,5,2024-05-07,Yes
REV01843,CUST04120,PROD0014,Average quality. Works okay.,3,2024-07-18,Yes
REV01844,CUST02469,PROD0078,Outstanding quality and fast shipping. Very satisfied.,4,2025-09-14,Yes
REV01845,CUST02307,PROD0098,Absolutely worth it. Very pleased.,5,2023-06-03,Yes
REV01846,CUST03586,PROD0049,Wonderful product. Highly satisfied.,4,2023-12-15,No
REV01847,CUST00253,PROD0061,Poor quality. Would not buy again.,2,2025-02-10,Yes
REV01848,CUST04371,PROD0029,Exceptional product. Worth every penny.,5,2023-01-29,No
REV01849,CUST03204,PROD0070,Terrible. Returned immediately.,1,2025-09-19,No
REV01850,CUST01181,PROD0039,Incredible value. Very satisfied customer.,5,2023-03-07,Yes
REV01851,CUST03057,PROD0002,Excellent! Much better than expected.,5,2023-12-04,No
REV01852,CUST04548,PROD0019,Perfect! Exactly what I was looking for.,4,2024-11-01,Yes
REV01853,CUST00343,PROD0001,Love everything about this product.,5,2024-08-18,Yes
REV01854,CUST04888,PROD0051,It works. That's about it.,3,2023-07-29,Yes
REV01855,CUST04486,PROD0011,Superb quality. Exceeded expectations.,4,2025-08-27,Yes
REV01856,CUST01721,PROD0096,Amazing! Better than similar products.,4,2023-08-18,No
REV01857,CUST02817,PROD0028,Great product! Would recommend to everyone.,4,2024-11-06,Yes
REV01858,CUST04199,PROD0019,Poor quality. Would not buy again.,1,2025-04-17,No
REV01859,CUST01508,PROD0029,Best quality I've seen. Very happy.,5,2025-10-02,Yes
REV01860,CUST02071,PROD0025,Perfect! Exactly what I was looking for.,5,2023-09-12,Yes
REV01861,CUST01486,PROD0086,Acceptable quality. Average performance.,3,2023-09-28,Yes
REV01862,CUST00446,PROD0097,Absolutely terrible. Stay away.,1,2023-09-16,No
REV01863,CUST04497,PROD0060,Outstanding service and product quality.,5,2025-06-06,No
REV01864,CUST04503,PROD0010,Superb quality. Exceeded expectations.,4,2024-03-13,Yes
REV01865,CUST00552,PROD0033,Perfect! Exactly what I was looking for.,4,2023-12-24,No
REV01866,CUST01618,PROD0093,Love everything about this product.,5,2025-02-14,Yes
REV01867,CUST03992,PROD0043,Very impressed with the quality and service.,4,2024-04-30,Yes
REV01868,CUST01051,PROD0086,Outstanding service and product quality.,5,2025-05-02,Yes
REV01869,CUST01922,PROD0013,Terrible. Returned immediately.,1,2023-01-31,Yes
REV01870,CUST00572,PROD0025,Brilliant! Works perfectly as described.,4,2024-05-16,Yes
REV01871,CUST03981,PROD0058,Defective product. Very frustrated.,2,2025-06-04,Yes
REV01872,CUST02505,PROD0089,Love everything about this product.,5,2025-04-27,Yes
REV01873,CUST01249,PROD0073,Terrible experience from start to finish.,2,2023-06-08,Yes
REV01874,CUST02986,PROD0041,Fair quality. Neither good nor bad.,3,2024-05-25,No
REV01875,CUST01382,PROD0001,Brilliant! Works perfectly as described.,5,2025-09-14,Yes
REV01876,CUST02017,PROD0029,Flawless product. Highly recommend!,5,2024-07-07,Yes
REV01877,CUST03573,PROD0036,Decent but not exceptional.,3,2023-10-10,Yes
REV01878,CUST01101,PROD0087,It's alright. Met expectations.,3,2025-07-11,No
REV01879,CUST03932,PROD0060,Perfect fit and excellent quality.,4,2025-08-05,Yes
REV01880,CUST02939,PROD0100,Average quality. Works okay.,3,2023-01-06,Yes
REV01881,CUST03990,PROD0071,Perfect! Exactly what I was looking for.,4,2025-04-05,Yes
REV01882,CUST01440,PROD0083,Best quality I've seen. Very happy.,5,2023-07-23,Yes
REV01883,CUST00672,PROD0036,Excellent craftsmanship and design.,4,2024-06-19,Yes
REV01884,CUST01147,PROD0069,Fantastic! Better than advertised.,4,2025-02-01,No
REV01885,CUST02157,PROD0094,Defective. Demanded refund.,1,2023-04-15,Yes
REV01886,CUST00627,PROD0094,Outstanding quality and fast shipping. Very satisfied.,5,2025-09-08,Yes
REV01887,CUST00153,PROD0065,Failed expectations. Very unhappy.,1,2025-04-24,Yes
REV01888,CUST00256,PROD0075,Terrible experience from start to finish.,2,2024-06-23,Yes
REV01889,CUST03319,PROD0099,Acceptable quality. Average performance.,3,2023-08-31,Yes
REV01890,CUST01743,PROD0005,Very poor quality. Regret buying.,2,2025-01-30,Yes
REV01891,CUST02135,PROD0070,Remarkable quality for the price.,5,2023-04-25,No
REV01892,CUST04422,PROD0061,Outstanding service and product quality.,5,2024-02-01,No
REV01893,CUST01218,PROD0047,Okay product. Does what it says.,3,2023-10-24,Yes
REV01894,CUST01830,PROD0099,Love everything about this product.,4,2023-11-11,Yes
REV01895,CUST02384,PROD0018,Mediocre. Could be better.,3,2023-02-18,No
REV01896,CUST04106,PROD0066,Terrible product. Broke after one use.,2,2025-10-22,No
REV01897,CUST03251,PROD0047,Horrible. Did not work at all.,2,2023-10-03,Yes
REV01898,CUST00087,PROD0085,Love it! Great value for money.,5,2025-10-21,Yes
REV01899,CUST01359,PROD0097,Horrible. Did not work at all.,1,2023-02-05,Yes
REV01900,CUST01150,PROD0058,Poor quality. Would not buy again.,2,2024-08-17,Yes
REV01901,CUST01468,PROD0073,Terrible experience from start to finish.,2,2024-09-10,Yes
REV01902,CUST01198,PROD0095,Amazing! Better than similar products.,5,2023-03-09,No
REV01903,CUST03961,PROD0046,Best purchase I've made in years. Highly recommend!,5,2024-03-09,Yes
REV01904,CUST01793,PROD0098,Satisfactory. Nothing special.,3,2023-03-07,Yes
REV01905,CUST01899,PROD0009,Excellent product. Very happy with this purchase.,4,2023-02-08,Yes
REV01906,CUST03027,PROD0030,Waste of money. Do not recommend.,2,2025-02-23,No
REV01907,CUST01694,PROD0067,Absolutely worth it. Very pleased.,4,2024-04-23,No
REV01908,CUST02960,PROD0050,Dreadful product. Total waste.,2,2023-06-25,Yes
REV01909,CUST03725,PROD0006,Best purchase I've made in years. Highly recommend!,5,2025-05-20,Yes
REV01910,CUST02655,PROD0014,Flawless product. Highly recommend!,5,2025-01-24,Yes
REV01911,CUST04272,PROD0082,Perfect in every way. Thrilled!,5,2023-05-20,Yes
REV01912,CUST02241,PROD0095,Adequate. Nothing to write home about.,3,2024-05-20,No
REV01913,CUST04741,PROD0070,Love everything about this product.,5,2025-03-23,Yes
REV01914,CUST01425,PROD0049,Outstanding service and product quality.,4,2023-04-10,No
REV01915,CUST03101,PROD0047,Acceptable quality. Average performance.,3,2024-04-06,Yes
REV01916,CUST00638,PROD0067,Adequate. Nothing to write home about.,3,2024-11-12,Yes
REV01917,CUST03083,PROD0029,Standard quality. As advertised.,3,2023-03-23,Yes
REV01918,CUST03325,PROD0046,Useless product. Don't waste money.,2,2024-12-20,No
REV01919,CUST02827,PROD0063,Exceeded all expectations. Love it!,5,2024-09-17,Yes
REV01920,CUST03950,PROD0078,Very disappointed. Poor quality.,2,2025-05-23,No
REV01921,CUST04112,PROD0018,Mediocre. Could be better.,3,2024-07-23,Yes
REV01922,CUST01357,PROD0030,Outstanding quality and fast shipping. Very satisfied.,5,2024-04-05,Yes
REV01923,CUST04216,PROD0083,Excellent product. Very happy with this purchase.,4,2024-06-03,Yes
REV01924,CUST01733,PROD0020,Amazing quality. Will definitely buy again.,5,2025-07-15,Yes
REV01925,CUST01290,PROD0047,Completely unsatisfied. Do not buy.,1,2024-08-01,Yes
REV01926,CUST00970,PROD0085,Pretty standard. No complaints but not amazing.,3,2024-10-04,Yes
REV01927,CUST03397,PROD0043,Works as expected. Nothing remarkable.,3,2025-06-23,Yes
REV01928,CUST03945,PROD0087,Absolutely delighted with this purchase.,5,2024-03-05,Yes
REV01929,CUST03925,PROD0027,Love everything about this product.,5,2025-01-12,No
REV01930,CUST01321,PROD0083,Perfect in every way. Thrilled!,5,2025-03-19,Yes
REV01931,CUST03367,PROD0003,Love it! Great value for money.,5,2023-02-16,No
REV01932,CUST00354,PROD0017,Love everything about this product.,4,2023-02-27,Yes
REV01933,CUST04853,PROD0021,Exceptional product. Worth every penny.,4,2024-11-13,Yes
REV01934,CUST04200,PROD0006,Remarkable quality for the price.,5,2023-10-13,Yes
REV01935,CUST04689,PROD0019,Average product. Met my basic needs.,3,2024-02-01,Yes
REV01936,CUST01363,PROD0034,Absolutely worth it. Very pleased.,4,2025-03-21,Yes
REV01937,CUST01475,PROD0067,Wonderful product. Highly satisfied.,5,2024-12-16,Yes
REV01938,CUST04910,PROD0073,Outstanding service and product quality.,4,2025-09-12,Yes
REV01939,CUST00153,PROD0093,Amazing! Better than similar products.,4,2025-08-05,Yes
REV01940,CUST02323,PROD0011,Fantastic! Better than advertised.,5,2024-05-05,Yes
REV01941,CUST03680,PROD0078,Satisfactory. Nothing special.,3,2025-04-04,No
REV01942,CUST03946,PROD0022,Awful quality. Complete letdown.,2,2023-10-08,Yes
REV01943,CUST03366,PROD0077,Acceptable but not impressive.,3,2023-11-24,Yes
REV01944,CUST04774,PROD0099,Amazing quality. Will definitely buy again.,5,2023-01-26,Yes
REV01945,CUST04185,PROD0034,Amazing quality. Will definitely buy again.,4,2024-11-12,Yes
REV01946,CUST02808,PROD0059,Best quality I've seen. Very happy.,5,2023-08-17,Yes
REV01947,CUST04839,PROD0009,Pretty standard. No complaints but not amazing.,3,2025-03-01,Yes
REV01948,CUST03099,PROD0050,Not as described. Very unhappy.,2,2023-04-16,Yes
REV01949,CUST00890,PROD0003,Fantastic! Better than advertised.,5,2023-05-13,Yes
REV01950,CUST04283,PROD0065,Incredible value. Very satisfied customer.,5,2024-11-03,Yes
REV01951,CUST03439,PROD0020,Completely unsatisfied. Do not buy.,1,2023-01-18,Yes
REV01952,CUST00789,PROD0023,Absolutely delighted with this purchase.,4,2024-07-04,Yes
REV01953,CUST04914,PROD0005,Remarkable quality for the price.,4,2025-01-22,Yes
REV01954,CUST04354,PROD0065,Very happy with quality and delivery.,5,2024-07-11,No
REV01955,CUST00963,PROD0012,Dreadful product. Total waste.,1,2024-10-19,Yes
REV01956,CUST01068,PROD0078,Excellent! Much better than expected.,4,2025-04-21,Yes
REV01957,CUST00010,PROD0100,Fair quality. Neither good nor bad.,3,2023-03-11,No
REV01958,CUST04277,PROD0054,Very impressed with the quality and service.,4,2025-08-01,Yes
REV01959,CUST00356,PROD0090,Horrible. Did not work at all.,2,2024-10-14,Yes
REV01960,CUST03515,PROD0030,Broke within days. Very upset.,2,2023-09-08,Yes
REV01961,CUST03950,PROD0099,Wonderful product. Highly satisfied.,4,2025-07-09,No
REV01962,CUST02872,PROD0076,Exceeded all expectations. Love it!,5,2025-03-13,Yes
REV01963,CUST04720,PROD0013,Unacceptable quality. Very disappointed.,2,2024-09-23,No
REV01964,CUST01097,PROD0033,Satisfactory. Nothing special.,3,2024-12-04,Yes
REV01965,CUST01905,PROD0011,Terrible. Returned immediately.,2,2024-09-06,Yes
REV01966,CUST04902,PROD0070,Great product! Would recommend to everyone.,5,2025-04-14,Yes
REV01967,CUST02112,PROD0025,Absolutely love this product! Exceeded all my expectations.,5,2025-08-22,No
REV01968,CUST00059,PROD0074,Horrible. Did not work at all.,1,2023-01-29,No
REV01969,CUST00966,PROD0067,Very disappointed. Poor quality.,1,2025-08-01,Yes
REV01970,CUST03073,PROD0084,Fantastic! Better than advertised.,4,2023-05-19,Yes
REV01971,CUST02588,PROD0053,Decent but not exceptional.,3,2025-07-19,Yes
REV01972,CUST00874,PROD0020,Unacceptable quality. Very disappointed.,1,2023-12-17,Yes
REV01973,CUST04796,PROD0033,Not worth it. Very dissatisfied.,1,2023-03-05,Yes
REV01974,CUST04392,PROD0055,Acceptable quality. Average performance.,3,2025-04-13,Yes
REV01975,CUST02996,PROD0079,Excellent product. Very happy with this purchase.,5,2024-05-20,Yes
REV01976,CUST03256,PROD0097,Fantastic! Better than advertised.,4,2025-04-12,Yes
REV01977,CUST03386,PROD0071,Exceeded all expectations. Love it!,4,2025-03-16,Yes
REV01978,CUST04568,PROD0062,Amazing quality. Will definitely buy again.,5,2023-10-10,No
REV01979,CUST03033,PROD0072,Excellent! Much better than expected.,4,2025-10-20,Yes
REV01980,CUST03963,PROD0033,Terrible. Returned immediately.,2,2024-09-30,Yes
REV01981,CUST04733,PROD0045,Okay product. Does what it says.,3,2025-06-17,No
REV01982,CUST01132,PROD0085,Perfect! Exactly what I was looking for.,5,2023-10-29,Yes
REV01983,CUST01883,PROD0058,Exceeded all expectations. Love it!,5,2024-01-28,No
REV01984,CUST01326,PROD0013,Disappointing purchase. Expected better.,2,2025-10-05,Yes
REV01985,CUST04165,PROD0052,Exceeded all expectations. Love it!,5,2024-02-27,Yes
REV01986,CUST02773,PROD0071,Completely unsatisfied. Do not buy.,1,2023-08-08,Yes
REV01987,CUST00427,PROD0021,Wonderful product. Highly satisfied.,4,2024-09-08,Yes
REV01988,CUST00044,PROD0012,Useless product. Don't waste money.,1,2023-04-11,No
REV01989,CUST01191,PROD0061,Absolutely terrible. Stay away.,1,2025-07-29,No
REV01990,CUST04918,PROD0056,Outstanding quality and fast shipping. Very satisfied.,5,2023-02-07,Yes
REV01991,CUST00525,PROD0034,Awful quality. Complete letdown.,2,2025-07-16,Yes
REV01992,CUST03038,PROD0011,Not bad but not great either.,3,2025-01-06,Yes
REV01993,CUST00310,PROD0093,Wonderful product. Highly satisfied.,5,2025-07-03,Yes
REV01994,CUST03283,PROD0079,Failed expectations. Very unhappy.,2,2024-01-06,Yes
REV01995,CUST04269,PROD0037,Flawless product. Highly recommend!,5,2024-11-27,Yes
REV01996,CUST04895,PROD0008,Very happy with quality and delivery.,5,2025-03-31,No
REV01997,CUST01436,PROD0082,Satisfactory. Nothing special.,3,2023-07-19,Yes
REV01998,CUST03597,PROD0002,Fantastic! Better than advertised.,4,2023-01-16,Yes
REV01999,CUST04245,PROD0037,Fantastic! Better than advertised.,4,2024-07-04,No
REV02000,CUST00276,PROD0077,Top quality product. Very pleased.,5,2024-12-28,Yes
REV02001,CUST04226,PROD0090,Love it! Great value for money.,4,2025-09-26,Yes
REV02002,CUST01389,PROD0087,Waste of money. Do not recommend.,2,2024-11-30,Yes
REV02003,CUST02947,PROD0031,Outstanding service and product quality.,5,2025-03-14,Yes
REV02004,CUST00003,PROD0021,Decent quality for the price.,3,2023-06-18,Yes
REV02005,CUST02261,PROD0100,Wonderful product. Highly satisfied.,5,2023-05-26,No
REV02006,CUST02893,PROD0086,Wonderful product. Highly satisfied.,4,2023-03-01,Yes
REV02007,CUST03322,PROD0076,Fantastic! Better than advertised.,4,2024-04-18,Yes
REV02008,CUST04242,PROD0002,Amazing! Better than similar products.,5,2025-02-20,Yes
REV02009,CUST00563,PROD0012,Very poor quality. Regret buying.,1,2024-02-05,Yes
REV02010,CUST02331,PROD0093,It works. That's about it.,3,2023-07-05,Yes
REV02011,CUST04776,PROD0045,Very impressed with the quality and service.,4,2024-08-11,Yes
REV02012,CUST02266,PROD0029,Not bad but not great either.,3,2025-03-11,No
REV02013,CUST01594,PROD0059,Absolutely worth it. Very pleased.,4,2025-07-17,No
REV02014,CUST03310,PROD0074,Absolutely love this product! Exceeded all my expectations.,5,2024-12-31,No
REV02015,CUST02139,PROD0023,Great product! Would recommend to everyone.,4,2024-06-29,Yes
REV02016,CUST04148,PROD0014,Very poor quality. Regret buying.,2,2023-12-10,No
REV02017,CUST00593,PROD0065,Average quality. Works okay.,3,2024-03-20,Yes
REV02018,CUST02786,PROD0015,Standard quality. As advertised.,3,2024-08-14,Yes
REV02019,CUST02112,PROD0069,Perfect in every way. Thrilled!,5,2023-01-16,Yes
REV02020,CUST04710,PROD0033,Mediocre. Could be better.,3,2023-01-21,No
REV02021,CUST03090,PROD0073,Satisfactory. Nothing special.,3,2025-03-19,Yes
REV02022,CUST01993,PROD0097,It's alright. Met expectations.,3,2024-03-12,Yes
REV02023,CUST03759,PROD0088,Perfect fit and excellent quality.,4,2023-04-13,Yes
REV02024,CUST04808,PROD0004,Absolutely delighted with this purchase.,4,2025-03-23,Yes
REV02025,CUST00953,PROD0034,Terrible product. Broke after one use.,1,2024-05-20,No
REV02026,CUST03135,PROD0082,Pretty standard. No complaints but not amazing.,3,2024-09-25,Yes
REV02027,CUST01884,PROD0041,Unacceptable quality. Very disappointed.,2,2024-09-09,Yes
REV02028,CUST02893,PROD0067,Excellent! Much better than expected.,4,2025-02-06,Yes
REV02029,CUST00080,PROD0090,Useless product. Don't waste money.,2,2024-05-16,Yes
REV02030,CUST02158,PROD0032,Average quality. Works okay.,3,2023-12-04,Yes
REV02031,CUST00762,PROD0052,Incredible value. Very satisfied customer.,5,2023-05-17,Yes
REV02032,CUST02802,PROD0010,Excellent! Much better than expected.,5,2025-07-04,Yes
REV02033,CUST01463,PROD0061,Brilliant! Works perfectly as described.,4,2025-07-14,Yes
REV02034,CUST02897,PROD0028,Defective. Demanded refund.,1,2024-03-08,Yes
REV02035,CUST04700,PROD0035,Amazing quality. Will definitely buy again.,4,2024-08-21,Yes
REV02036,CUST01558,PROD0064,Amazing! Better than similar products.,4,2025-07-27,Yes
REV02037,CUST01636,PROD0031,Amazing! Better than similar products.,5,2023-03-25,Yes
REV02038,CUST01983,PROD0034,Fantastic! Better than advertised.,4,2025-03-28,Yes
REV02039,CUST01878,PROD0026,Perfect in every way. Thrilled!,5,2025-06-01,Yes
